0.0643990483,0,0.0910740096,0,0.0482992862,0,0,0,0,0.0965985725,0,0,0,0.0643990483,0,0.0455370048,0,0,0.0965985725,0,0.1821480192,0,0.0160997621,0,0,0,0,0.0965985725,0,0,0,0.0160997621,0,0.1821480192,0,0,0.0963324751,0,0.1816462612,0,0.0160554125,0,0,0,0,0.0963324751,0,0,0,0.0160554125,0,0.1816462612,0,0,0.1123878876,0,0.0454115653,0,0.032110825,0,0,0,0,0.1444987126,0,0,0,0.032110825,0,0.0454115653,0,0,0.1680394916,0,0.0678982096,0,0.0480112833,0,0,0,0,0.2160507749,0,0,0,0.0480112833,0,0.0678982096,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.1680394916,0,0,0,0.0480112833,0,0.0678982096,0,0,0.2160507749,0,0.0678982096,0,0.0480112833,0,0,0,0,0.1149990303,0,0,0,0.0328568658,0,0.0464666263,0,0,0.1478558962,0,0.0464666263,0,0.0328568658,0,0,0,0,0.0985705974,0,0,0,0.0164284329,0,0.1626331941,0,0,0.0985705974,0,0.1858665053,0,0.0164284329,0,0,0,0,0.0979043697,0,0,0,0.016317395,0,0.1615339744,0,0,0.0979043697,0,0.1846102542,0,0.016317395,0,0,0,0,0.0815869748,0,0,0,0.0652695798,0,0.0692288473,0,0,0.0979043697,0,0.0461525636,0,0.0652695798,0,0,0,0
0.0745015259,0,0.105361069,0,0.0447009155,0,0,0,0,0.0745015259,0,0,0,0.0745015259,0,0.105361069,0,0,0.1490030518,0,0.1264332885,0,0,0,0,0,0,0.1192024414,0,0,0,0,0,0.1264332885,0,0,0.1596744225,0,0.1354882472,0,0,0,0,0,0,0.127739538,0,0,0,0,0,0.1354882472,0,0,0.1596744225,0,0.0451627478,0,0.0159674422,0,0,0,0,0.1437069802,0,0,0,0.0319348845,0,0.0451627478,0,0,0.223929689,0,0.0633368821,0,0.0223929689,0,0,0,0,0.2015367201,0,0,0,0.0447859378,0,0.0633368821,0,0,0.1791437512,0,0,0,0.0223929689,0,0,0,0,0.1791437512,0,0,0,0,0,0,0,0,0.2424240952,0,0,0,0.0303030119,0,0,0,0,0.2424240952,0,0,0,0,0,0,0,0,0.2424240952,0,0,0,0,0,0,0,0,0.2424240952,0,0,0,0,0,0,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.2160507749,0,0,0,0.0480112833,0,0.0678982096,0,0,0.1680394916,0,0.0678982096,0,0.0480112833,0,0,0,0,0.1505041623,0,0,0,0.0334453694,0,0.0472988961,0,0,0.1170587929,0,0.0472988961,0,0.0334453694,0,0,0,0,0.167226847,0,0,0,0,0,0.1418966923,0,0,0.167226847,0,0.0945977922,0,0,0,0,0,0,0.1508653062,0,0,0,0,0,0.1280134638,0,0,0.1508653062,0,0.0853423068,0,0,0,0,0,0,0.0754326531,0,0,0,0.0452595919,0,0.1066778817,0,0,0.0754326531,0,0.1066778817,0,0.0754326531,0,0,0,0
0.0881857453,0,0.07482809,0,0.0176371491,0,0,0,0,0.0705485963,0,0,0,0.0176371491,0,0.0997707839,0,0,0.0881857453,0,0.1496561801,0,0.0881857453,0,0,0,0,0.0705485963,0,0,0,0.0352742981,0,0.1995415678,0,0,0.0861450334,0,0.146192977,0,0.0861450334,0,0,0,0,0.0689160268,0,0,0,0.0344580134,0,0.1949239639,0,0,0.1033740401,0,0.048730991,0,0,0,0,0,0,0.1722900669,0,0,0,0.0344580134,0,0.0243654955,0,0,0.1568928487,0,0.0739599999,0,0,0,0,0,0,0.2614880812,0,0,0,0.0522976162,0,0.0369799999,0,0,0.209190465,0,0,0,0,0,0,0,0,0.209190465,0,0,0,0,0,0,0,0,0.2424240952,0,0,0,0,0,0,0,0,0.2424240952,0,0,0,0,0,0,0,0,0.2424240952,0,0,0,0,0,0,0,0,0.2424240952,0,0,0,0.0303030119,0,0,0,0,0.1947842233,0,0,0,0,0,0,0,0,0.1947842233,0,0,0,0.0243480279,0,0,0,0,0.1217401395,0,0,0,0.0243480279,0,0.1032999391,0,0,0.2434802791,0,0.0688666241,0,0.0243480279,0,0,0,0,0.0840959926,0,0,0,0.0168191985,0,0.0713578196,0,0,0.1681919851,0,0.0475718784,0,0.0168191985,0,0,0,0,0.0672767941,0,0,0,0.0672767941,0,0.1665015764,0,0,0.1009151911,0,0.1427156392,0,0.0504575955,0,0,0,0,0.0693258853,0,0,0,0.0693258853,0,0.1715728186,0,0,0.1039888279,0,0.1470624183,0,0.051994414,0,0,0,0,0.0693258853,0,0,0,0.0173314713,0,0.0980416094,0,0,0.0693258853,0,0.0980416094,0,0.0346629426,0,0,0,0
0.0596012209,0,0.1685777138,0,0.0447009157,0,0,0,0,0.0596012209,0,0,0,0.0149003052,0,0.1685777138,0,0,0.193703968,0,0.0421444285,0,0,0,0,0,0,0.1639033576,0,0,0,0,0,0.0842888569,0,0,0.2350230274,0,0.0511342708,0,0,0,0,0,0,0.1988656386,0,0,0,0,0,0.1022685417,0,0,0.1265508609,0,0.0511342708,0,0.0361573888,0,0,0,0,0.1627082498,0,0,0,0.0361573888,0,0,0,0,0.180280194,0,0.0728442004,0,0.0515086269,0,0,0,0,0.2317888209,0,0,0,0.0515086269,0,0,0,0,0.2060345075,0,0,0,0,0,0,0,0,0.2060345075,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.1959418137,0,0,0,0,0,0,0,0,0.1959418137,0,0,0,0,0,0,0,0,0.1959418137,0,0,0,0.0489854534,0,0.0692758942,0,0,0.2449272671,0,0,0,0.0489854534,0,0,0,0,0.1375937963,0,0,0,0.0343984491,0,0.0486467543,0,0,0.1719922454,0,0,0,0.0343984491,0,0,0,0,0.223589919,0,0,0,0,0,0.0486467543,0,0,0.1547930208,0,0.1459402671,0,0,0,0,0,0,0.1854157145,0,0,0,0,0,0.0403411422,0,0,0.1283647254,0,0.1210234299,0,0,0,0,0,0,0.0570509891,0,0,0,0.0855764836,0,0.1411939993,0,0,0.0570509891,0,0.1411939993,0,0.0427882418,0,0,0,0
0.1246308946,0,0.0587515685,0,0.0830872631,0,0,0,0,0.1038590789,0,0,0,0,0,0.0881273552,0,0,0.1454027104,0,0.0881273552,0,0.0623154473,0,0,0,0,0.1246308946,0,0,0,0.0623154473,0,0.0587515685,0,0,0.1353233796,0,0.0820183579,0,0.0579957341,0,0,0,0,0.1159914682,0,0,0,0.0579957341,0,0.0546789037,0,0,0.154655291,0,0.0546789037,0,0.0386638227,0,0,0,0,0.154655291,0,0,0,0.0386638227,0,0.0546789037,0,0,0.1920451333,0,0.0678982096,0,0.0480112833,0,0,0,0,0.1920451333,0,0,0,0.0480112833,0,0.0678982096,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.1883004157,0,0,0,0,0,0,0,0,0.1883004157,0,0,0,0,0,0,0,0,0.1647628638,0,0,0,0.0470751039,0,0.0998613807,0,0,0.1647628638,0,0.0998613807,0,0.0470751039,0,0,0,0,0.1417440266,0,0,0,0.0404982933,0,0.0859098579,0,0,0.1417440266,0,0.0859098579,0,0.0404982933,0,0,0,0,0.12149488,0,0,0,0.0202491467,0,0.114546474,0,0,0.1012457333,0,0.0859098579,0,0.0202491467,0,0,0,0,0.1225225346,0,0,0,0.0204204224,0,0.1155153561,0,0,0.1021021121,0,0.0866365195,0,0.0204204224,0,0,0,0,0.1225225346,0,0,0,0.0816816897,0,0.057757678,0,0,0.1021021121,0,0.0866365195,0,0.0816816897,0,0,0,0
0.0749641985,0,0.1060153869,0,0.0449785191,0,0,0,0,0.0749641985,0,0,0,0.0749641985,0,0.1060153869,0,0,0.1649212367,0,0.1060153869,0,0,0,0,0,0,0.1199427176,0,0,0,0,0,0.12721847,0,0,0.1814360032,0,0.1166314809,0,0,0,0,0,0,0.1319534569,0,0,0,0,0,0.1399577834,0,0,0.148447639,0,0.0699788917,0,0.0164941821,0,0,0,0,0.1154592748,0,0,0,0.0329883642,0,0.0466525932,0,0,0.2089568755,0,0.0985032208,0,0.0232174306,0,0,0,0,0.1625220143,0,0,0,0.0464348612,0,0.065668812,0,0,0.1857394449,0,0,0,0.0232174306,0,0,0,0,0.1857394449,0,0,0,0,0,0,0,0,0.2424240952,0,0,0,0.0303030119,0,0,0,0,0.2424240952,0,0,0,0,0,0,0,0,0.2424240952,0,0,0,0,0,0,0,0,0.2424240952,0,0,0,0,0,0,0,0,0.1901543401,0,0,0,0,0,0,0,0,0.1901543401,0,0,0,0,0,0,0,0,0.1901543401,0,0,0,0.047538585,0,0.1008445727,0,0,0.1663850476,0,0.0672297132,0,0.047538585,0,0,0,0,0.135660859,0,0,0,0.0339152147,0,0.0719450387,0,0,0.1187032516,0,0.0479633578,0,0.0339152147,0,0,0,0,0.2204488958,0,0,0,0,0,0.0719450387,0,0,0.1695760737,0,0.0959267155,0,0,0,0,0,0,0.1939093056,0,0,0,0,0,0.0632836578,0,0,0.1491610043,0,0.0843782081,0,0,0,0,0,0,0.0745805022,0,0,0,0.0745805022,0,0.1054727583,0,0,0.0745805022,0,0.1054727583,0,0.0745805022,0,0,0,0
0.1268130869,0,0.0597802638,0,0.1268130869,0,0,0,0,0.1268130869,0,0,0,0.042271029,0,0.0597802638,0,0,0.042271029,0,0.0597802638,0,0.1268130869,0,0,0,0,0.042271029,0,0,0,0.1268130869,0,0.0597802638,0,0,0.0531111525,0,0.0751105139,0,0.1593334575,0,0,0,0,0.0531111525,0,0,0,0.1593334575,0,0.0751105139,0,0,0.21244461,0,0,0,0,0,0,0,0,0.21244461,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.21244461,0,0,0,0,0,0,0,0,0.21244461,0,0,0,0,0,0,0,0,0.0531111525,0,0,0,0.1593334575,0,0.0751105139,0,0,0.0531111525,0,0.0751105139,0,0.1593334575,0,0,0,0,0.0361573888,0,0,0,0.1084721665,0,0.0511342708,0,0,0.0361573888,0,0.0511342708,0,0.1084721665,0,0,0,0,0.1446295553,0,0,0,0.1084721665,0,0.0511342708,0,0,0.0723147777,0,0.0511342708,0,0.1807869442,0,0,0,0
0.1011570192,0,0.0476858772,0,0.0337190064,0,0,0,0,0.1011570192,0,0,0,0.0337190064,0,0.0476858772,0,0,0.1011570192,0,0.0476858772,0,0.1685950319,0,0,0,0,0.1011570192,0,0,0,0.1685950319,0,0.0476858772,0,0,0.1118216457,0,0.0527132305,0,0.1863694095,0,0,0,0,0.1118216457,0,0,0,0.1863694095,0,0.0527132305,0,0,0.1490955276,0,0,0,0,0,0,0,0,0.1490955276,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.1808209509,0,0,0,0,0,0,0,0,0.1808209509,0,0,0,0,0,0,0,0,0.0678078566,0,0,0,0.1130130943,0,0.0319649309,0,0,0.1356157132,0,0.0639298617,0,0.2260261886,0,0,0,0,0.0629499949,0,0,0,0.1049166581,0,0.0296749128,0,0,0.1258999897,0,0.0593498257,0,0.2098333162,0,0,0,0,0.1049166581,0,0,0,0.1049166581,0,0.0296749128,0,0,0.167866653,0,0,0,0,0,0,0,0
0.0666204198,0,0.1177693773,0,0.0499653149,0,0,0,0,0.0666204198,0,0,0,0.0832755248,0,0.1177693773,0,0,0.0832755248,0,0.0942155034,0,0.0666204198,0,0,0,0,0.1498959447,0,0,0,0.0333102099,0,0.0706616296,0,0,0.0993764546,0,0.1124316265,0,0.0795011637,0,0,0,0,0.1788776184,0,0,0,0.0397505819,0,0.0843237223,0,0,0.1590023274,0,0,0,0,0,0,0,0,0.1788776184,0,0,0,0.0397505819,0,0.0281079066,0,0,0.2196943119,0,0,0,0,0,0,0,0,0.2471561008,0,0,0,0.054923578,0,0.0388368353,0,0,0.2196943119,0,0,0,0,0,0,0,0,0.2196943119,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2196943119,0,0,0,0,0,0,0,0,0.2196943119,0,0,0,0,0,0,0,0,0.2196943119,0,0,0,0,0,0,0,0,0.2471561008,0,0.0388368353,0,0.054923578,0,0,0,0,0.1529235282,0,0,0,0,0,0,0,0,0.1720389692,0,0.0270333166,0,0.0382308821,0,0,0,0,0.1338080872,0,0,0,0.0764617641,0,0.1081332663,0,0,0.1720389692,0,0.081099952,0,0.0382308821,0,0,0,0,0.1093038653,0,0,0,0.0624593516,0,0.0883308642,0,0,0.1405335411,0,0.06624815,0,0.0312296758,0,0,0,0,0.0624593516,0,0,0,0.0780741895,0,0.1104135784,0,0,0.0624593516,0,0.1104135784,0,0.0780741895,0,0,0,0
0.0645774293,0,0.0913262785,0,0.048433072,0,0,0,0,0.0645774293,0,0,0,0.048433072,0,0.0913262785,0,0,0.096866144,0,0.182652557,0,0.0161443573,0,0,0,0,0.096866144,0,0,0,0.0161443573,0,0.182652557,0,0,0.0963324751,0,0.1816462612,0,0.0160554125,0,0,0,0,0.0963324751,0,0,0,0.0160554125,0,0.1816462612,0,0,0.1123878876,0,0.0454115653,0,0.032110825,0,0,0,0,0.1444987126,0,0,0,0.032110825,0,0.0454115653,0,0,0.1680394916,0,0.0678982096,0,0.0480112833,0,0,0,0,0.2160507749,0,0,0,0.0480112833,0,0.0678982096,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.1920451333,0,0,0,0,0,0,0,0,0.1680394916,0,0,0,0.0480112833,0,0.0678982096,0,0,0.2160507749,0,0.0678982096,0,0.0480112833,0,0,0,0,0.1149990303,0,0,0,0.0328568658,0,0.0464666263,0,0,0.1478558962,0,0.0464666263,0,0.0328568658,0,0,0,0,0.0985705974,0,0,0,0.0164284329,0,0.1626331941,0,0,0.0985705974,0,0.1858665053,0,0.0164284329,0,0,0,0,0.0979043697,0,0,0,0.016317395,0,0.1615339744,0,0,0.0979043697,0,0.1846102542,0,0.016317395,0,0,0,0,0.0815869748,0,0,0,0.0652695798,0,0.0692288473,0,0,0.0979043697,0,0.0461525636,0,0.0652695798,0,0,0,0
0.094392013,0,0.0800942831,0,0.0566352078,0,0,0,0,0.1132704156,0,0,0,0.0377568052,0,0.0533961872,0,0,0.094392013,0,0.0800942831,0,0.0566352078,0,0,0,0,0.1510272208,0,0,0,0.0755136104,0,0.1067923745,0,0,0.0969812271,0,0.0822913042,0,0.0581887363,0,0,0,0,0.1551699634,0,0,0,0.0775849817,0,0.1097217359,0,0,0.1163774726,0,0.0548608679,0,0.0387924909,0,0,0,0,0.1163774726,0,0,0,0.0387924909,0,0.0548608679,0,0,0.1593334575,0,0.0751105139,0,0.0531111525,0,0,0,0,0.1593334575,0,0,0,0.0531111525,0,0.0751105139,0,0,0.21244461,0,0,0,0,0,0,0,0,0.21244461,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2499998434,0,0,0,0,0,0,0,0,0.2296972916,0,0,0,0,0,0,0,0,0.2296972916,0,0,0,0,0,0,0,0,0.2009851302,0,0,0,0.0287121615,0,0.0406051291,0,0,0.2009851302,0,0.0406051291,0,0.0287121615,0,0,0,0,0.1505852336,0,0,0,0.0215121762,0,0.0304228121,0,0,0.1505852336,0,0.0304228121,0,0.0215121762,0,0,0,0,0.1290730573,0,0,0,0.1075608811,0,0.0608456241,0,0,0.1290730573,0,0.0608456241,0,0.1075608811,0,0,0,0,0.1108193766,0,0,0,0.0923494805,0,0.0522407563,0,0,0.1108193766,0,0.0522407563,0,0.0923494805,0,0,0,0,0.0923494805,0,0,0,0.0738795844,0,0.0783611367,0,0,0.0923494805,0,0.0783611367,0,0.0738795844,0,0,0,0
